date,name,site_rank,IMDB,director,country,genre,user_review,review_count
12/09/2018,King of Thieves,1397,5.5,James Marsh,UK,Drama,6.8,60
12/09/2018,King of Thieves,1397,5.5,James Marsh,UK,Crime,6.8,60
08/09/1981,Only Fools and Horses,1398,8.9,...,UK,Comedy,7.9,748
10/02/2017,Newton,1399,7.7,Amit Masurkar,India,Drama,7.5,1210
10/02/2017,Newton,1399,7.7,Amit Masurkar,India,Comedy,7.5,1210
16/10/2015,The Lobster,1400,7.2,Yorgos Lanthimos,UKFranceInternationalNetherlandsIreland,Thriller,6.8,572
16/10/2015,The Lobster,1400,7.2,Yorgos Lanthimos,UKFranceInternationalNetherlandsIreland,Comedy,6.8,572
16/10/2015,The Lobster,1400,7.2,Yorgos Lanthimos,UKFranceInternationalNetherlandsIreland,Sci-Fi,6.8,572
16/10/2015,The Lobster,1400,7.2,Yorgos Lanthimos,UKFranceInternationalNetherlandsIreland,Romance,6.8,572
24/11/2019,The Fix,1402,6.5,Michael KatlemanStacey K. BlackLarysa KondrackiEdward OrnelasSteve RobinWendey StanzlerSilver TreeRandy Zisk,US,Drama,6.1,195
06/08/2017,Life of Kylie,1403,3.5,...,US,Reality-TV,6,1840
11/12/2018,Leprechaun Returns,1404,5,Steven Kostanski,US,Comedy,6.7,185
11/12/2018,Leprechaun Returns,1404,5,Steven Kostanski,US,Fantasy,6.7,185
11/12/2018,Leprechaun Returns,1404,5,Steven Kostanski,US,Horror,6.7,185
13/05/2016,Money Monster,1405,6.5,Jodie Foster,US,Drama,6.4,556
13/05/2016,Money Monster,1405,6.5,Jodie Foster,US,Thriller,6.4,556
13/05/2016,Money Monster,1405,6.5,Jodie Foster,US,Crime,6.4,556
30/08/2018,Reprisal,1406,4.2,Brian A. Miller,"US,UK",Thriller,5.9,291
30/08/2018,Reprisal,1406,4.2,Brian A. Miller,"US,UK",Action,5.9,291
30/08/2018,Reprisal,1406,4.2,Brian A. Miller,"US,UK",Crime,5.9,291
24/10/2014,Constantine,1407,7.5,Daniel CeroneDavid S. Goyer,US,Fantasy,7,813
24/10/2014,Constantine,1407,7.5,Daniel CeroneDavid S. Goyer,US,Horror,7,813
09/09/2016,When the Bough Breaks,1408,5.1,Jon Cassar,US,Drama,6.3,939
09/09/2016,When the Bough Breaks,1408,5.1,Jon Cassar,US,Thriller,6.3,939
09/09/2016,When the Bough Breaks,1408,5.1,Jon Cassar,US,Mystery,6.3,939
09/09/2016,When the Bough Breaks,1408,5.1,Jon Cassar,US,Horror,6.3,939
08/01/2019,The Trap,1409,0,Hassan Evans,US,Action,7,51
07/12/2005,The Chronicles of Narnia: The Lion the Witch and the Wardrobe,1410,6.9,Andrew Adamson,"US,UK",Adventure,6.9,915
07/12/2005,The Chronicles of Narnia: The Lion the Witch and the Wardrobe,1410,6.9,Andrew Adamson,"US,UK",Fantasy,6.9,915
07/12/2005,The Chronicles of Narnia: The Lion the Witch and the Wardrobe,1410,6.9,Andrew Adamson,"US,UK",Family,6.9,915
12/05/2016,Submission,1411,5.5,Paul FishbeinJacky St. James,US,Drama,5.7,1007
12/05/2016,Submission,1411,5.5,Paul FishbeinJacky St. James,US,Romance,5.7,1007
12/05/2016,Submission,1411,5.5,Paul FishbeinJacky St. James,US,Mystery,5.7,1007
23/05/2013,The Hangover 3,1412,5.8,Todd Phillips,US,Comedy,6.7,816
29/08/2019,Marriage Story,1413,8,Noah Baumbach,"US,UK",Drama,6.2,222
29/08/2019,Marriage Story,1413,8,Noah Baumbach,"US,UK",Comedy,6.2,222
29/08/2019,Marriage Story,1413,8,Noah Baumbach,"US,UK",Romance,6.2,222
28/10/2019,War of the Worlds,1415,6.2,Richard ClarkGilles Coulier,"US,UKFrance",Drama,6.7,214
28/10/2019,War of the Worlds,1415,6.2,Richard ClarkGilles Coulier,"US,UKFrance",Sci-Fi,6.7,214
07/02/2014,The Lego Movie,1416,7.7,Phil LordChristopher Miller,USAustraliaDenmark,Animation,7.1,809
07/02/2014,The Lego Movie,1416,7.7,Phil LordChristopher Miller,USAustraliaDenmark,Comedy,7.1,809
07/02/2014,The Lego Movie,1416,7.7,Phil LordChristopher Miller,USAustraliaDenmark,Adventure,7.1,809
07/02/2014,The Lego Movie,1416,7.7,Phil LordChristopher Miller,USAustraliaDenmark,Action,7.1,809
07/02/2014,The Lego Movie,1416,7.7,Phil LordChristopher Miller,USAustraliaDenmark,Fantasy,7.1,809
07/02/2014,The Lego Movie,1416,7.7,Phil LordChristopher Miller,USAustraliaDenmark,Family,7.1,809
20/04/2016,The Take,1417,6.3,James Watkins,"US,UKFranceLuxembourg",Drama,6.8,446
20/04/2016,The Take,1417,6.3,James Watkins,"US,UKFranceLuxembourg",Action,6.8,446
31/08/2018,Free Solo,1418,8.2,Jimmy ChinElizabeth Chai Vasarhelyi,US,Documentary,7.6,128
08/06/2012,Prometheus,1419,7,Ridley Scott,"US,UK",Sci-Fi,6.5,737
08/06/2012,Prometheus,1419,7,Ridley Scott,"US,UK",Adventure,6.5,737
08/06/2012,Prometheus,1419,7,Ridley Scott,"US,UK",Mystery,6.5,737
21/11/2012,Life Of Pi,1421,7.9,Ang Lee,"US,UKFranceIndiaTaiwanCanada",Drama,7.1,977
21/11/2012,Life Of Pi,1421,7.9,Ang Lee,"US,UKFranceIndiaTaiwanCanada",Adventure,7.1,977
21/11/2012,Life Of Pi,1421,7.9,Ang Lee,"US,UKFranceIndiaTaiwanCanada",Fantasy,7.1,977
16/12/2011,Sherlock Holmes: A Game Of Shadows,1422,7.5,Guy Ritchie,US,Action,6.9,833
16/12/2011,Sherlock Holmes: A Game Of Shadows,1422,7.5,Guy Ritchie,US,Crime,6.9,833
24/07/2009,Orphan,1423,6.9,Jaume Collet-Serra,USCanadaWest Germany,Thriller,6.4,857
24/07/2009,Orphan,1423,6.9,Jaume Collet-Serra,USCanadaWest Germany,Mystery,6.4,857
24/07/2009,Orphan,1423,6.9,Jaume Collet-Serra,USCanadaWest Germany,Horror,6.4,857
20/01/2020,Avenue 5,1424,6.4,Natalie BaileyPeter FellowsAnnie GriffinArmando IannucciBecky MartinDavid SchneiderWilliam Stefan Smith,US,Comedy,7,148
20/01/2020,Avenue 5,1424,6.4,Natalie BaileyPeter FellowsAnnie GriffinArmando IannucciBecky MartinDavid SchneiderWilliam Stefan Smith,US,Sci-Fi,7,148
06/03/2009,Watchmen (Ultimate Cut),1425,7.6,Zack Snyder,US,Sci-Fi,6.8,874
06/03/2009,Watchmen (Ultimate Cut),1425,7.6,Zack Snyder,US,Action,6.8,874
06/03/2009,Watchmen (Ultimate Cut),1425,7.6,Zack Snyder,US,Mystery,6.8,874
03/07/2017,Tokyo Ghoul,1426,5.7,KentarÃ´ Hagiwara,Japan,Drama,6.7,448
03/07/2017,Tokyo Ghoul,1426,5.7,KentarÃ´ Hagiwara,Japan,Thriller,6.7,448
03/07/2017,Tokyo Ghoul,1426,5.7,KentarÃ´ Hagiwara,Japan,Action,6.7,448
03/07/2017,Tokyo Ghoul,1426,5.7,KentarÃ´ Hagiwara,Japan,Horror,6.7,448
28/10/2011,In Time,1427,6.7,Andrew Niccol,US,Thriller,6.3,629
28/10/2011,In Time,1427,6.7,Andrew Niccol,US,Sci-Fi,6.3,629
28/10/2011,In Time,1427,6.7,Andrew Niccol,US,Action,6.3,629
06/12/2018,Revenger,1428,5.7,Seung-Won Lee,International,Action,7.1,119
12/06/2020,Artemis Fowl,1429,3.8,Kenneth Branagh,US,Sci-Fi,6.4,224
12/06/2020,Artemis Fowl,1429,3.8,Kenneth Branagh,US,Adventure,6.4,224
12/06/2020,Artemis Fowl,1429,3.8,Kenneth Branagh,US,Fantasy,6.4,224
12/06/2020,Artemis Fowl,1429,3.8,Kenneth Branagh,US,Family,6.4,224
07/08/2019,BH90210,1430,6.9,Kabir AkhtarHoward DeutchGina LamarMelanie MayronJason PriestleyElizabeth Allen Rosenbaum,US,Drama,6.9,76
07/08/2019,BH90210,1430,6.9,Kabir AkhtarHoward DeutchGina LamarMelanie MayronJason PriestleyElizabeth Allen Rosenbaum,US,Comedy,6.9,76
07/08/2019,BH90210,1430,6.9,Kabir AkhtarHoward DeutchGina LamarMelanie MayronJason PriestleyElizabeth Allen Rosenbaum,US,Romance,6.9,76
17/09/2010,Easy A,1431,7.1,Will Gluck,US,Comedy,6.3,949
17/09/2010,Easy A,1431,7.1,Will Gluck,US,Romance,6.3,949
17/09/2010,The Town,1432,7.5,Ben Affleck,US,Drama,6.8,783
17/09/2010,The Town,1432,7.5,Ben Affleck,US,Thriller,6.8,783
17/09/2010,The Town,1432,7.5,Ben Affleck,US,Crime,6.8,783
08/05/2020,Solar Opposites,1433,8.1,Anthony ChunKim ArndtLucas GrayBob SuarezAndy Thom,US,Animation,7,208
08/05/2020,Solar Opposites,1433,8.1,Anthony ChunKim ArndtLucas GrayBob SuarezAndy Thom,US,Comedy,7,208
08/05/2020,Solar Opposites,1433,8.1,Anthony ChunKim ArndtLucas GrayBob SuarezAndy Thom,US,Sci-Fi,7,208
26/02/2019,The Aftermath,1434,6.3,James Kent,"US,UKWest Germany",Drama,6.5,141
26/02/2019,The Aftermath,1434,6.3,James Kent,"US,UKWest Germany",Romance,6.5,141
26/02/2019,The Aftermath,1434,6.3,James Kent,"US,UKWest Germany",War,6.5,141
22/08/2014,If I Stay,1435,6.7,R.j. Cutler,US,Drama,6.8,1219
22/08/2014,If I Stay,1435,6.7,R.j. Cutler,US,Romance,6.8,1219
22/08/2014,If I Stay,1435,6.7,R.j. Cutler,US,Music,6.8,1219
10/10/2019,Jexi,1436,6.1,Jon LucasScott Moore,US,Comedy,6.5,170
11/03/2005,9 Songs,1438,4.8,Michael Winterbottom,UK,Drama,6.1,1196
11/03/2005,9 Songs,1438,4.8,Michael Winterbottom,UK,Romance,6.1,1196
11/03/2005,9 Songs,1438,4.8,Michael Winterbottom,UK,Music,6.1,1196
08/08/2014,Teenage Mutant Ninja Turtles,1439,5.8,Jonathan Liebesman,US,Comedy,6.9,614
08/08/2014,Teenage Mutant Ninja Turtles,1439,5.8,Jonathan Liebesman,US,Sci-Fi,6.9,614
08/08/2014,Teenage Mutant Ninja Turtles,1439,5.8,Jonathan Liebesman,US,Adventure,6.9,614
08/08/2014,Teenage Mutant Ninja Turtles,1439,5.8,Jonathan Liebesman,US,Action,6.9,614
08/08/2014,Teenage Mutant Ninja Turtles,1439,5.8,Jonathan Liebesman,US,Fantasy,6.9,614
14/02/2020,The Photograph,1440,5.9,Stella Meghie,US,Drama,5.3,148
14/02/2020,The Photograph,1440,5.9,Stella Meghie,US,Romance,5.3,148
13/07/2017,Game of Thrones: The Story So Far,1441,8.2,Stephanie West,US,Documentary,6.6,121
19/05/2006,The Da Vinci Code,1442,6.6,Ron Howard,"US,UKFranceInternational",Thriller,6.7,856
19/05/2006,The Da Vinci Code,1442,6.6,Ron Howard,"US,UKFranceInternational",Mystery,6.7,856
20/01/2018,Sorry to Bother You,1443,6.9,Boots Riley,US,Comedy,6.7,203
20/01/2018,Sorry to Bother You,1443,6.9,Boots Riley,US,Sci-Fi,6.7,203
20/01/2018,Sorry to Bother You,1443,6.9,Boots Riley,US,Fantasy,6.7,203
29/07/2011,Kiss Me,1444,6.9,Alexandra-Therese Keining,Sweden,Drama,6.6,944
29/07/2011,Kiss Me,1444,6.9,Alexandra-Therese Keining,Sweden,Romance,6.6,944
09/12/2015,Daddy's Home,1445,6.2,Sean Anders,US,Comedy,6.4,720
09/12/2015,Daddy's Home,1445,6.2,Sean Anders,US,Family,6.4,720
01/03/2020,Escape from Pretoria,1446,6.8,Francis Annan,UKAustralia,Thriller,7.5,178
15/01/2015,Whiplash,1447,8.5,Damien Chazelle,US,Drama,7.7,991
15/01/2015,Whiplash,1447,8.5,Damien Chazelle,US,Music,7.7,991
21/02/2018,Every Day,1448,6.4,Michael Sucsy,US,Drama,6,705
21/02/2018,Every Day,1448,6.4,Michael Sucsy,US,Romance,6,705
21/02/2018,Every Day,1448,6.4,Michael Sucsy,US,Fantasy,6,705
03/03/2004,The Room,1449,3.5,Tommy Wiseau,US,Drama,7.4,798
12/01/2017,Sleepless,1450,5.6,Baran bo Odar,US,Thriller,6.4,1154
12/01/2017,Sleepless,1450,5.6,Baran bo Odar,US,Action,6.4,1154
12/01/2017,Sleepless,1450,5.6,Baran bo Odar,US,Crime,6.4,1154
18/02/2005,Constantine,1451,7,Francis Lawrence,USWest Germany,Drama,7,816
18/02/2005,Constantine,1451,7,Francis Lawrence,USWest Germany,Thriller,7,816
18/02/2005,Constantine,1451,7,Francis Lawrence,USWest Germany,Fantasy,7,816
18/02/2005,Constantine,1451,7,Francis Lawrence,USWest Germany,Horror,7,816
28/02/2020,All the Bright Places,1453,6.5,Brett Haley,US,Drama,7.2,213
28/02/2020,All the Bright Places,1453,6.5,Brett Haley,US,Romance,7.2,213
14/04/2000,American Psycho,1454,7.6,Mary Harron,US,Drama,6.8,787
05/08/2011,Rise Of The Planet Of The Apes,1455,7.6,Rupert Wyatt,US,Drama,7.2,1136
05/08/2011,Rise Of The Planet Of The Apes,1455,7.6,Rupert Wyatt,US,Thriller,7.2,1136
05/08/2011,Rise Of The Planet Of The Apes,1455,7.6,Rupert Wyatt,US,Sci-Fi,7.2,1136
05/08/2011,Rise Of The Planet Of The Apes,1455,7.6,Rupert Wyatt,US,Action,7.2,1136
12/06/2020,The King of Staten Island,1456,6.2,Judd Apatow,US,Drama,7.8,230
12/06/2020,The King of Staten Island,1456,6.2,Judd Apatow,US,Comedy,7.8,230
01/12/1989,National Lampoon's Christmas Vacation,1457,7.6,Jeremiah S. Chechik,US,Comedy,7,185
25/05/2012,Men In Black 3,1458,6.8,Barry Sonnenfeld,US,Comedy,6.9,448
25/05/2012,Men In Black 3,1458,6.8,Barry Sonnenfeld,US,Sci-Fi,6.9,448
25/05/2012,Men In Black 3,1458,6.8,Barry Sonnenfeld,US,Action,6.9,448
03/08/2001,Original Sin,1459,6.1,Michael Cristofer,USFrance,Drama,6.6,1153
03/08/2001,Original Sin,1459,6.1,Michael Cristofer,USFrance,Thriller,6.6,1153
03/08/2001,Original Sin,1459,6.1,Michael Cristofer,USFrance,Romance,6.6,1153
03/08/2001,Original Sin,1459,6.1,Michael Cristofer,USFrance,Mystery,6.6,1153
24/01/2017,The New Edition Story,1460,8.9,Chris Robinson,US,Biography,6.5,1303
18/12/2015,Sisters,1461,6,Jason Moore,US,Comedy,6.2,460
25/02/2004,The Passion Of The Christ,1462,7.1,Mel Gibson,US,Drama,7.8,814
01/01/2015,A Delicious Flight,1463,0,...,Korea,Romance,5.7,566
29/04/2019,Tolkien,1464,6.8,Dome Karukoski,US,Drama,7.7,81
29/04/2019,Tolkien,1464,6.8,Dome Karukoski,US,Biography,7.7,81
10/01/1999,Batman Beyond,1465,8.1,...,US,Drama,6.5,560
10/01/1999,Batman Beyond,1465,8.1,...,US,Thriller,6.5,560
10/01/1999,Batman Beyond,1465,8.1,...,US,Animation,6.5,560
10/01/1999,Batman Beyond,1465,8.1,...,US,Sci-Fi,6.5,560
10/01/1999,Batman Beyond,1465,8.1,...,US,Adventure,6.5,560
10/01/1999,Batman Beyond,1465,8.1,...,US,Action,6.5,560
10/01/1999,Batman Beyond,1465,8.1,...,US,Crime,6.5,560
10/01/1999,Batman Beyond,1465,8.1,...,US,Mystery,6.5,560
10/05/2018,Arctic,1466,6.8,Joe Penna,International,Drama,7.6,187
10/05/2018,Arctic,1466,6.8,Joe Penna,International,Adventure,7.6,187
13/04/2020,The Baker and the Beauty,1467,7.1,David FrankelSteve PearlmanErica DuntonJay KarasJoanna KernsMark Polish,USIsrael,Drama,7.5,213
13/04/2020,The Baker and the Beauty,1467,7.1,David FrankelSteve PearlmanErica DuntonJay KarasJoanna KernsMark Polish,USIsrael,Comedy,7.5,213
13/04/2020,The Baker and the Beauty,1467,7.1,David FrankelSteve PearlmanErica DuntonJay KarasJoanna KernsMark Polish,USIsrael,Romance,7.5,213
23/01/2015,The Boy Next Door,1468,4.7,Rob Cohen,US,Thriller,6.3,887
23/01/2015,The Boy Next Door,1468,4.7,Rob Cohen,US,Mystery,6.3,887
04/09/2018,Silencer,1469,3.8,Timothy Woodward Jr.,US,Thriller,5.5,258
04/09/2018,Silencer,1469,3.8,Timothy Woodward Jr.,US,Action,5.5,258
20/10/2006,The Prestige,1470,8.5,Christopher Nolan,"US,UK",Drama,7,869
20/10/2006,The Prestige,1470,8.5,Christopher Nolan,"US,UK",Thriller,7,869
20/10/2006,The Prestige,1470,8.5,Christopher Nolan,"US,UK",Mystery,7,869
24/01/2017,Justice League Dark,1471,7.1,Jay Oliva,US,Thriller,7.3,1072
24/01/2017,Justice League Dark,1471,7.1,Jay Oliva,US,Animation,7.3,1072
24/01/2017,Justice League Dark,1471,7.1,Jay Oliva,US,Sci-Fi,7.3,1072
24/01/2017,Justice League Dark,1471,7.1,Jay Oliva,US,Action,7.3,1072
24/01/2017,Justice League Dark,1471,7.1,Jay Oliva,US,Fantasy,7.3,1072
02/09/2018,The Sisters Brothers,1472,7,Jacques Audiard,USFranceBelgiumSpainRomania,Drama,7,149
02/09/2018,The Sisters Brothers,1472,7,Jacques Audiard,USFranceBelgiumSpainRomania,Comedy,7,149
02/09/2018,The Sisters Brothers,1472,7,Jacques Audiard,USFranceBelgiumSpainRomania,Adventure,7,149
02/09/2018,The Sisters Brothers,1472,7,Jacques Audiard,USFranceBelgiumSpainRomania,Crime,7,149
02/09/2018,The Sisters Brothers,1472,7,Jacques Audiard,USFranceBelgiumSpainRomania,Western,7,149
06/03/2014,Nymphomaniac: Vol. 1,1473,6.9,Lars Von Trier,UKFranceBelgiumDenmarkWest Germany,Drama,5.6,962
16/03/2020,Kill Mode,1474,2.9,Thijs Meuwese,Netherlands,Sci-Fi,4.9,149
16/03/2020,Kill Mode,1474,2.9,Thijs Meuwese,Netherlands,Action,4.9,149
25/07/2019,Another Life,1475,4.9,Mairzee AlmasAllan ArkushSheree FolksonMetin HÃ¼seyinOmar Madha,US,Drama,6,215
25/07/2019,Another Life,1475,4.9,Mairzee AlmasAllan ArkushSheree FolksonMetin HÃ¼seyinOmar Madha,US,Sci-Fi,6,215
01/04/2019,Ultraman,1476,6.9,Jeff NimoyShinji AramakiKenji Kamiyama,USJapan,Animation,6.6,167
01/04/2019,Ultraman,1476,6.9,Jeff NimoyShinji AramakiKenji Kamiyama,USJapan,Sci-Fi,6.6,167
01/04/2019,Ultraman,1476,6.9,Jeff NimoyShinji AramakiKenji Kamiyama,USJapan,Action,6.6,167
27/06/2008,WALL·E,1477,8.4,Andrew Stanton,US,Animation,7.2,863
27/06/2008,WALL·E,1477,8.4,Andrew Stanton,US,Sci-Fi,7.2,863
27/06/2008,WALL·E,1477,8.4,Andrew Stanton,US,Adventure,7.2,863
27/06/2008,WALL·E,1477,8.4,Andrew Stanton,US,Family,7.2,863
28/02/1997,Kama Sutra: A Tale of Love,1479,6,Mira Nair,"US,UKIndiaJapanWest Germany",Drama,6.1,984
28/02/1997,Kama Sutra: A Tale of Love,1479,6,Mira Nair,"US,UKIndiaJapanWest Germany",Romance,6.1,984
28/02/1997,Kama Sutra: A Tale of Love,1479,6,Mira Nair,"US,UKIndiaJapanWest Germany",Crime,6.1,984
28/02/1997,Kama Sutra: A Tale of Love,1479,6,Mira Nair,"US,UKIndiaJapanWest Germany",History,6.1,984
03/12/2018,Eerie,1480,4.7,Mikhail Red,International,Drama,6.7,197
03/12/2018,Eerie,1480,4.7,Mikhail Red,International,Thriller,6.7,197
03/12/2018,Eerie,1480,4.7,Mikhail Red,International,Crime,6.7,197
03/12/2018,Eerie,1480,4.7,Mikhail Red,International,Mystery,6.7,197
03/12/2018,Eerie,1480,4.7,Mikhail Red,International,Horror,6.7,197
02/05/2003,X-Men 2,1481,7.4,Bryan Singer,USCanada,Sci-Fi,6.9,965
02/05/2003,X-Men 2,1481,7.4,Bryan Singer,USCanada,Adventure,6.9,965
02/05/2003,X-Men 2,1481,7.4,Bryan Singer,USCanada,Action,6.9,965
27/11/2013,Homefront,1482,6.5,Gary Fleder,US,Drama,6.7,553
27/11/2013,Homefront,1482,6.5,Gary Fleder,US,Thriller,6.7,553
27/11/2013,Homefront,1482,6.5,Gary Fleder,US,Action,6.7,553
27/11/2013,Homefront,1482,6.5,Gary Fleder,US,Crime,6.7,553
11/02/2011,Just Go With It,1483,6.4,Dennis Dugan,US,Comedy,6.1,634
11/02/2011,Just Go With It,1483,6.4,Dennis Dugan,US,Romance,6.1,634
19/09/2018,The Great Battle,1484,7,Kwang-shik Kim,Korea,Drama,7.2,212
19/09/2018,The Great Battle,1484,7,Kwang-shik Kim,Korea,Action,7.2,212
19/09/2018,The Great Battle,1484,7,Kwang-shik Kim,Korea,History,7.2,212
19/09/2018,The Great Battle,1484,7,Kwang-shik Kim,Korea,War,7.2,212
11/09/2015,Goodnight Mommy,1485,6.7,Severin FialaVeronika Franz,Austria,Thriller,6.1,652
11/09/2015,Goodnight Mommy,1485,6.7,Severin FialaVeronika Franz,Austria,Horror,6.1,652
09/02/2018,When We First Met,1487,6.4,Ari Sandel,US,Comedy,5.9,511
18/10/2019,Modern Love,1488,8,John CarneyTom HallSharon HorganEmmy Rossum,US,Comedy,6.4,172
18/10/2019,Modern Love,1488,8,John CarneyTom HallSharon HorganEmmy Rossum,US,Romance,6.4,172
07/08/2015,Fantastic Four,1489,4.3,Josh Trank,US,Sci-Fi,6.4,816
07/08/2015,Fantastic Four,1489,4.3,Josh Trank,US,Adventure,6.4,816
07/08/2015,Fantastic Four,1489,4.3,Josh Trank,US,Action,6.4,816
21/08/2009,Inglourious Basterds,1490,8.3,Quentin TarantinoEli Roth,USWest Germany,Drama,7.2,792
21/08/2009,Inglourious Basterds,1490,8.3,Quentin TarantinoEli Roth,USWest Germany,Adventure,7.2,792
21/08/2009,Inglourious Basterds,1490,8.3,Quentin TarantinoEli Roth,USWest Germany,War,7.2,792
16/05/1986,Top Gun,1491,6.9,Tony Scott,US,Drama,7.1,545
16/05/1986,Top Gun,1491,6.9,Tony Scott,US,Romance,7.1,545
16/05/1986,Top Gun,1491,6.9,Tony Scott,US,Action,7.1,545
02/11/2017,Coincidence,1492,7.2,Abhay Chopra,India,Thriller,7,654
02/11/2017,Coincidence,1492,7.2,Abhay Chopra,India,Mystery,7,654
16/01/2018,The Paynes,1493,4.5,Tyler PerryMark E. Swinton,US,Comedy,6,319
01/01/2015,Pixels,1494,5.6,Chris Columbus,US,Comedy,6.9,851
01/01/2015,Pixels,1494,5.6,Chris Columbus,US,Sci-Fi,6.9,851
01/01/2015,Pixels,1494,5.6,Chris Columbus,US,Action,6.9,851
10/11/2017,The Man Who Invented Christmas,1495,7,Bharat Nalluri,CanadaIreland,Drama,6.6,245
10/11/2017,The Man Who Invented Christmas,1495,7,Bharat Nalluri,CanadaIreland,Comedy,6.6,245
10/11/2017,The Man Who Invented Christmas,1495,7,Bharat Nalluri,CanadaIreland,Biography,6.6,245
20/09/2018,Pimp,1496,7.8,Christine Crokos,US,Drama,5.9,164
19/01/2016,Batman: Bad Blood,1497,6.8,Jay Oliva,US,Animation,6.8,649
13/07/2001,Legally Blonde,1498,6.3,Robert Luketic,US,Comedy,6.3,801
13/07/2001,Legally Blonde,1498,6.3,Robert Luketic,US,Romance,6.3,801
15/08/2014,The Expendables 3,1499,6.1,Patrick Hughes,USFranceInternational,Adventure,7,738
15/08/2014,The Expendables 3,1499,6.1,Patrick Hughes,USFranceInternational,Action,7,738
15/08/2014,The Expendables 3,1499,6.1,Patrick Hughes,USFranceInternational,Kungfu,7,738
04/12/2015,Youth,1501,7.3,Paolo Sorrentino,UKFranceItalySwitzerland,Drama,6.7,335
23/10/2019,Sistas,1502,4.8,Tyler Perry,US,Comedy,6.2,242
29/07/1998,The Parent Trap,1503,6.5,Nancy Meyers,US,Drama,7.2,985
29/07/1998,The Parent Trap,1503,6.5,Nancy Meyers,US,Comedy,7.2,985
29/07/1998,The Parent Trap,1503,6.5,Nancy Meyers,US,Adventure,7.2,985
29/07/1998,The Parent Trap,1503,6.5,Nancy Meyers,US,Romance,7.2,985
29/07/1998,The Parent Trap,1503,6.5,Nancy Meyers,US,Family,7.2,985
30/03/1988,Beetlejuice,1504,7.5,Tim Burton,US,Comedy,7.4,333
30/03/1988,Beetlejuice,1504,7.5,Tim Burton,US,Fantasy,7.4,333
22/09/2018,El Chicano,1505,5.3,Ben Hernandez Bray,US,Drama,6.9,58
10/09/2016,Lion,1506,8,Garth Davis,"US,UKAustralia",Drama,7.7,2144
07/02/2019,We Die Young,1507,5.3,Lior Geller,US,Drama,6.5,106
08/06/2013,Sam & Cat,1508,5.6,Dan Schneider,US,Drama,7.1,916
08/06/2013,Sam & Cat,1508,5.6,Dan Schneider,US,Comedy,7.1,916
08/06/2013,Sam & Cat,1508,5.6,Dan Schneider,US,Family,7.1,916
06/07/2017,Mom,1509,7.3,Ravi Udyawar,India,Drama,7.6,1476
06/07/2017,Mom,1509,7.3,Ravi Udyawar,India,Thriller,7.6,1476
20/09/2013,Prisoners,1510,8.1,Denis Villeneuve,US,Drama,7,755
20/09/2013,Prisoners,1510,8.1,Denis Villeneuve,US,Thriller,7,755
20/09/2013,Prisoners,1510,8.1,Denis Villeneuve,US,Crime,7,755
20/09/2013,Prisoners,1510,8.1,Denis Villeneuve,US,Mystery,7,755
26/04/2017,The Circle,1511,5.3,James Ponsoldt,US,Drama,6,1164
26/04/2017,The Circle,1511,5.3,James Ponsoldt,US,Thriller,6,1164
26/04/2017,The Circle,1511,5.3,James Ponsoldt,US,Sci-Fi,6,1164
01/02/2019,Nightflyers,1512,5.9,Andrew McCarthyMark TonderaiM.J. BassettMike CahillMaggie KileyNick MurphyStefan SchwartzDamon Thomas,US,Sci-Fi,7.5,136
01/02/2019,Nightflyers,1512,5.9,Andrew McCarthyMark TonderaiM.J. BassettMike CahillMaggie KileyNick MurphyStefan SchwartzDamon Thomas,US,Horror,7.5,136
01/02/2017,Rings,1513,4.5,F. Javier Gutiérrez,USCanada,Drama,6.4,1361
01/02/2017,Rings,1513,4.5,F. Javier Gutiérrez,USCanada,Horror,6.4,1361
06/02/2015,The Spongebob Movie: Sponge Out Of Water,1514,6,Paul Tibbitt,US,Animation,6.9,859
06/02/2015,The Spongebob Movie: Sponge Out Of Water,1514,6,Paul Tibbitt,US,Comedy,6.9,859
06/02/2015,The Spongebob Movie: Sponge Out Of Water,1514,6,Paul Tibbitt,US,Adventure,6.9,859
11/12/2015,In The Heart Of The Sea,1516,6.9,Ron Howard,USAustraliaSpain,Drama,7.1,637
11/12/2015,In The Heart Of The Sea,1516,6.9,Ron Howard,USAustraliaSpain,Thriller,7.1,637
11/12/2015,In The Heart Of The Sea,1516,6.9,Ron Howard,USAustraliaSpain,Adventure,7.1,637
11/12/2015,In The Heart Of The Sea,1516,6.9,Ron Howard,USAustraliaSpain,Action,7.1,637
11/12/2015,In The Heart Of The Sea,1516,6.9,Ron Howard,USAustraliaSpain,History,7.1,637
11/12/2015,In The Heart Of The Sea,1516,6.9,Ron Howard,USAustraliaSpain,Biography,7.1,637
02/08/1996,Matilda,1517,6.9,Danny Devito,US,Comedy,7.3,1006
02/08/1996,Matilda,1517,6.9,Danny Devito,US,Fantasy,7.3,1006
04/03/2008,New Amsterdam,1518,7.4,Allan LoebChristian Taylor,US,Drama,6.6,76
04/03/2008,New Amsterdam,1518,7.4,Allan LoebChristian Taylor,US,Sci-Fi,6.6,76
04/03/2008,New Amsterdam,1518,7.4,Allan LoebChristian Taylor,US,Crime,6.6,76
